1.305779712200164795e+02
1.192111802101135254e+02
1.121939857006072998e+02
1.107769780158996582e+02
1.228517916202545166e+02
1.146341431140899658e+02
1.011654708385467529e+02
1.003928565979003906e+02
1.095593042373657227e+02
1.058625283241271973e+02
