1.592911432535863980e+01,1.556393814809852749e+01,1.262756369853843097e+01
1.775854422355260454e+01,1.447787765419714745e+01,1.324622594474658399e+01
1.348273826067164904e+01,1.100451463013747500e+01,9.030005910296601712e+00
8.955025534300876444e+00,6.188884215393123611e+00,7.589223635979974958e+00
1.165963281789590056e+01,8.278233352679263746e+00,8.780733533232210064e+00
