8.487824350595474243e-03,4.132695496082305908e-03,5.062344484031200409e-03
7.713682018220424652e-03,3.926809411495923996e-03,4.203592892736196518e-03
6.461746059358119965e-03,3.390292869880795479e-03,4.425312858074903488e-03
6.863533984869718552e-03,4.645049571990966797e-03,4.125460051000118256e-03
6.752765737473964691e-03,4.129721317440271378e-03,4.527889192104339600e-03
