7.171461229856327399e-04,3.679830575533877862e-04,3.759985327260893166e-04
6.968732915867072338e-04,3.575617248975726872e-04,3.974823815931809363e-04
4.839559483748191574e-04,2.878211414589279668e-04,3.288316778971559677e-04
4.807870324522821163e-04,3.173845967578905894e-04,3.172897557555230002e-04
5.547942975684458508e-04,3.188434414355472107e-04,3.877643370247763283e-04
